#CopyNumber, LargeOrSmall, NorthOrSouth, CircleNumber, PositionNumber, UpOrDown, PmtType, GCU, Channel
#update PMT Mapping file by wuchx 230831, including fourth Circle.
10037,0,1,6,163,0,2,0,-1
10038,0,1,6,164,0,2,0,-1
10039,0,1,6,165,0,2,0,-1
10040,0,1,6,166,0,2,0,-1
10041,0,1,6,167,0,2,0,-1
10042,0,1,6,168,0,2,0,-1
10043,0,1,6,169,0,2,0,-1
10044,0,1,6,170,0,2,0,-1
10045,0,1,6,171,0,2,0,-1
10046,0,1,6,172,0,2,0,-1
10047,0,1,6,173,0,2,0,-1
10048,0,1,6,174,0,2,0,-1
10049,0,1,6,175,0,2,0,-1
10050,0,1,6,176,0,2,0,-1
10051,0,1,6,177,0,2,0,-1
10052,0,1,6,178,0,2,0,-1
10053,0,1,6,179,0,2,0,-1
10054,0,1,6,180,0,2,0,-1
10055,0,1,6,181,0,2,0,-1
10056,0,1,6,182,0,2,0,-1
10057,0,1,6,183,0,2,0,-1
10058,0,1,6,184,0,2,0,-1
10059,0,1,6,185,0,2,0,-1
10060,0,1,6,186,0,2,0,-1
10061,0,1,6,187,0,2,0,-1
10062,0,1,6,188,0,2,0,-1
10063,0,1,6,189,0,2,0,-1
10064,0,1,6,190,0,2,0,-1
10065,0,1,6,191,0,2,0,-1
10066,0,1,6,192,0,2,0,-1
10067,0,1,6,193,0,2,0,-1
10068,0,1,6,194,0,2,0,-1
10069,0,1,6,195,0,2,0,-1
10070,0,1,6,196,0,2,0,-1
10071,0,1,6,197,0,2,0,-1
10072,0,1,6,198,0,2,0,-1
10073,0,1,6,199,0,2,0,-1
10074,0,1,6,200,0,2,0,-1
10075,0,1,6,201,0,2,0,-1
10076,0,1,6,202,0,2,0,-1
10077,0,1,6,203,0,2,0,-1
10078,0,1,6,204,0,2,0,-1
10079,0,1,6,205,0,2,0,-1
10080,0,1,6,206,0,2,0,-1
10081,0,1,6,207,0,2,0,-1
10082,0,1,6,208,0,2,0,-1
10083,0,1,6,209,0,2,0,-1
10084,0,1,6,210,0,2,0,-1
10085,0,1,6,211,0,2,0,-1
10086,0,1,6,212,0,2,0,-1
10087,0,1,6,213,0,2,0,-1
10088,0,1,6,214,0,2,0,-1
10089,0,1,6,215,0,2,0,-1
10090,0,1,6,216,0,2,0,-1
10091,0,1,6,217,0,2,0,-1
10092,0,1,6,218,0,2,0,-1
10093,0,1,6,219,0,2,0,-1
10094,0,1,7,1,0,2,0,-1
10095,0,1,7,2,0,1,0,-1
10096,0,1,7,3,0,2,0,-1
10097,0,1,7,4,0,1,0,-1
10098,0,1,7,5,0,2,0,-1
10099,0,1,7,6,0,1,0,-1
10100,0,1,7,7,0,2,0,-1
10101,0,1,7,8,0,1,0,-1
10102,0,1,7,9,0,2,0,-1
10103,0,1,7,10,0,2,0,-1
10104,0,1,7,11,0,1,0,-1
10105,0,1,7,12,0,1,0,-1
10106,0,1,7,13,0,1,0,-1
10107,0,1,7,14,0,2,0,-1
10108,0,1,7,15,0,1,0,-1
10109,0,1,7,16,0,2,0,-1
10110,0,1,7,17,0,1,0,-1
10111,0,1,7,18,0,2,0,-1
10112,0,1,7,19,0,1,0,-1
10113,0,1,7,20,0,2,0,-1
10114,0,1,7,21,0,1,0,-1
10115,0,1,7,22,0,2,0,-1
10116,0,1,7,23,0,1,0,-1
10117,0,1,7,24,0,2,0,-1
10118,0,1,7,25,0,1,0,-1
10119,0,1,7,26,0,2,0,-1
10120,0,1,7,27,0,1,0,-1
10121,0,1,7,28,0,1,0,-1
10122,0,1,7,29,0,2,0,-1
10123,0,1,7,30,0,1,0,-1
10124,0,1,7,31,0,2,0,-1
10125,0,1,7,32,0,1,0,-1
10126,0,1,7,33,0,2,0,-1
10127,0,1,7,34,0,1,0,-1
10128,0,1,7,35,0,2,0,-1
10129,0,1,7,36,0,1,0,-1
10130,0,1,7,37,0,2,0,-1
10131,0,1,7,38,0,1,0,-1
10132,0,1,7,39,0,2,0,-1
10133,0,1,7,40,0,1,0,-1
10134,0,1,7,41,0,2,0,-1
10135,0,1,7,42,0,1,0,-1
10136,0,1,7,43,0,2,0,-1
10137,0,1,7,44,0,1,0,-1
10138,0,1,7,45,0,1,0,-1
10139,0,1,7,46,0,2,0,-1
10140,0,1,7,47,0,1,0,-1
10141,0,1,7,48,0,2,0,-1
10142,0,1,7,49,0,1,0,-1
10143,0,1,7,50,0,2,0,-1
10144,0,1,7,51,0,1,0,-1
10145,0,1,7,52,0,2,0,-1
10146,0,1,7,53,0,1,0,-1
10147,0,1,7,54,0,2,0,-1
10148,0,1,7,55,0,1,0,-1
10149,0,1,7,56,0,2,0,-1
10150,0,1,7,57,0,1,0,-1
10151,0,1,7,58,0,2,0,-1
10152,0,1,7,59,0,1,0,-1
10153,0,1,7,60,0,2,0,-1
10154,0,1,7,61,0,1,0,-1
10155,0,1,7,62,0,1,0,-1
10156,0,1,7,63,0,2,0,-1
10157,0,1,7,64,0,1,0,-1
10158,0,1,7,65,0,2,0,-1
10159,0,1,7,66,0,1,0,-1
10160,0,1,7,67,0,2,0,-1
10161,0,1,7,68,0,1,0,-1
10162,0,1,7,69,0,2,0,-1
10163,0,1,7,70,0,1,0,-1
10164,0,1,7,71,0,2,0,-1
10165,0,1,7,72,0,1,0,-1
10166,0,1,7,73,0,2,0,-1
10167,0,1,7,74,0,1,0,-1
10168,0,1,7,75,0,2,0,-1
10169,0,1,7,76,0,1,0,-1
10170,0,1,7,77,0,2,0,-1
10171,0,1,7,78,0,1,0,-1
10172,0,1,7,79,0,1,0,-1
10173,0,1,7,80,0,2,0,-1
10174,0,1,7,81,0,1,0,-1
10175,0,1,7,82,0,2,0,-1
10176,0,1,7,83,0,1,0,-1
10177,0,1,7,84,0,2,0,-1
10178,0,1,7,85,0,1,0,-1
10179,0,1,7,86,0,2,0,-1
10180,0,1,7,87,0,1,0,-1
10181,0,1,7,88,0,2,0,-1
10182,0,1,7,89,0,1,0,-1
10183,0,1,7,90,0,2,0,-1
10184,0,1,7,91,0,1,0,-1
10185,0,1,7,92,0,2,0,-1
10186,0,1,7,93,0,1,0,-1
10187,0,1,7,94,0,2,0,-1
10188,0,1,7,95,0,1,0,-1
10189,0,1,7,96,0,1,0,-1
10190,0,1,7,97,0,2,0,-1
10191,0,1,7,98,0,1,0,-1
10192,0,1,7,99,0,2,0,-1
10193,0,1,7,100,0,1,0,-1
10194,0,1,7,101,0,2,0,-1
10195,0,1,7,102,0,1,0,-1
10196,0,1,7,103,0,2,0,-1
10197,0,1,7,104,0,1,0,-1
10198,0,1,7,105,0,2,0,-1
10199,0,1,7,106,0,1,0,-1
10200,0,1,7,107,0,2,0,-1
10201,0,1,7,108,0,1,0,-1
10202,0,1,7,109,0,2,0,-1
10203,0,1,7,110,0,1,0,-1
10204,0,1,7,111,0,2,0,-1
10205,0,1,7,112,0,1,0,-1
10206,0,1,7,113,0,1,0,-1
10207,0,1,7,114,0,2,0,-1
10208,0,1,7,115,0,1,0,-1
10209,0,1,7,116,0,2,0,-1
10210,0,1,7,117,0,2,0,-1
10211,0,1,7,118,0,1,0,-1
10212,0,1,7,119,0,1,0,-1
10213,0,1,7,120,0,2,0,-1
10214,0,1,7,121,0,1,0,-1
10215,0,1,7,122,0,2,0,-1
10216,0,1,7,123,0,1,0,-1
10217,0,1,7,124,0,2,0,-1
10218,0,1,7,125,0,1,0,-1
10219,0,1,7,126,0,2,0,-1
10220,0,1,7,127,0,1,0,-1
10221,0,1,7,128,0,2,0,-1
10222,0,1,7,129,0,1,0,-1
10223,0,1,7,130,0,1,0,-1
10224,0,1,7,131,0,2,0,-1
10225,0,1,7,132,0,1,0,-1
10226,0,1,7,133,0,2,0,-1
10227,0,1,7,134,0,1,0,-1
10228,0,1,7,135,0,2,0,-1
10229,0,1,7,136,0,2,0,-1
10230,0,1,7,137,0,1,0,-1
10231,0,1,7,138,0,1,0,-1
10232,0,1,7,139,0,2,0,-1
10233,0,1,7,140,0,1,0,-1
10234,0,1,7,141,0,2,0,-1
10235,0,1,7,142,0,1,0,-1
10236,0,1,7,143,0,2,0,-1
10237,0,1,7,144,0,1,0,-1
10238,0,1,7,145,0,2,0,-1
10239,0,1,7,146,0,1,0,-1
10240,0,1,7,147,0,2,0,-1
10241,0,1,7,148,0,1,0,-1
10242,0,1,7,149,0,1,0,-1
10243,0,1,7,150,0,2,0,-1
10244,0,1,7,151,0,1,0,-1
10245,0,1,7,152,0,2,0,-1
10246,0,1,7,153,0,1,0,-1
10247,0,1,7,154,0,2,0,-1
10248,0,1,7,155,0,2,0,-1
10249,0,1,7,156,0,1,0,-1
10250,0,1,7,157,0,1,0,-1
10251,0,1,7,158,0,2,0,-1
10252,0,1,7,159,0,1,0,-1
10253,0,1,7,160,0,2,0,-1
10254,0,1,7,161,0,1,0,-1
10255,0,1,7,162,0,2,0,-1
10256,0,1,7,163,0,1,0,-1
10257,0,1,7,164,0,2,0,-1
10258,0,1,7,165,0,1,0,-1
10259,0,1,7,166,0,1,0,-1
10260,0,1,7,167,0,2,0,-1
10261,0,1,7,168,0,1,0,-1
10262,0,1,7,169,0,2,0,-1
10263,0,1,7,170,0,1,0,-1
10264,0,1,7,171,0,2,0,-1
10265,0,1,7,172,0,1,0,-1
10266,0,1,7,173,0,2,0,-1
10267,0,1,7,174,0,2,0,-1
10268,0,1,7,175,0,1,0,-1
10269,0,1,7,176,0,1,0,-1
10270,0,1,7,177,0,2,0,-1
10271,0,1,7,178,0,1,0,-1
10272,0,1,7,179,0,2,0,-1
10273,0,1,7,180,0,2,0,-1
10274,0,1,7,181,0,1,0,-1
10275,0,1,7,182,0,1,0,-1
10276,0,1,7,183,0,1,0,-1
10277,0,1,7,184,0,2,0,-1
10278,0,1,7,185,0,1,0,-1
10279,0,1,7,186,0,2,0,-1
10280,0,1,7,187,0,1,0,-1
10281,0,1,7,188,0,2,0,-1
10282,0,1,7,189,0,1,0,-1
10283,0,1,8,1,0,1,0,-1
10284,0,1,8,2,0,1,0,-1
10285,0,1,8,3,0,2,0,-1
10286,0,1,8,4,0,2,0,-1
10287,0,1,8,5,0,1,0,-1
10288,0,1,8,6,0,2,0,-1
10289,0,1,8,7,0,1,0,-1
10290,0,1,8,8,0,2,0,-1
10291,0,1,8,9,0,1,0,-1
10292,0,1,8,10,0,2,0,-1
10293,0,1,8,11,0,2,0,-1
10294,0,1,8,12,0,1,0,-1
10295,0,1,8,13,0,1,0,-1
10296,0,1,8,14,0,2,0,-1
10297,0,1,8,15,0,1,0,-1
10298,0,1,8,16,0,2,0,-1
10299,0,1,8,17,0,1,0,-1
10300,0,1,8,18,0,2,0,-1
10301,0,1,8,19,0,2,0,-1
10302,0,1,8,20,0,1,0,-1
10303,0,1,8,21,0,2,0,-1
10304,0,1,8,22,0,1,0,-1
10305,0,1,8,23,0,2,0,-1
10306,0,1,8,24,0,1,0,-1
10307,0,1,8,25,0,2,0,-1
10308,0,1,8,26,0,2,0,-1
10309,0,1,8,27,0,1,0,-1
10310,0,1,8,28,0,1,0,-1
10311,0,1,8,29,0,2,0,-1
10312,0,1,8,30,0,1,0,-1
10313,0,1,8,31,0,2,0,-1
10314,0,1,8,32,0,1,0,-1
10315,0,1,8,33,0,2,0,-1
10316,0,1,8,34,0,1,0,-1
10317,0,1,8,35,0,1,0,-1
10318,0,1,8,36,0,2,0,-1
10319,0,1,8,37,0,1,0,-1
10320,0,1,8,38,0,1,0,-1
10321,0,1,8,39,0,2,0,-1
10322,0,1,8,40,0,2,0,-1
10323,0,1,8,41,0,1,0,-1
10324,0,1,8,42,0,2,0,-1
10325,0,1,8,43,0,1,0,-1
10326,0,1,8,44,0,2,0,-1
10327,0,1,8,45,0,1,0,-1
10328,0,1,8,46,0,1,0,-1
10329,0,1,8,47,0,2,0,-1
10330,0,1,8,48,0,2,0,-1
10331,0,1,8,49,0,1,0,-1
10332,0,1,8,50,0,2,0,-1
10333,0,1,8,51,0,1,0,-1
10334,0,1,8,52,0,1,0,-1
10335,0,1,8,53,0,1,0,-1
10336,0,1,8,54,0,2,0,-1
10337,0,1,8,55,0,2,0,-1
10338,0,1,8,56,0,1,0,-1
10339,0,1,8,57,0,2,0,-1
10340,0,1,8,58,0,1,0,-1
10341,0,1,8,59,0,2,0,-1
10342,0,1,8,60,0,1,0,-1
10343,0,1,8,61,0,2,0,-1
10344,0,1,8,62,0,2,0,-1
10345,0,1,8,63,0,1,0,-1
10346,0,1,8,64,0,1,0,-1
10347,0,1,8,65,0,2,0,-1
10348,0,1,8,66,0,1,0,-1
10349,0,1,8,67,0,2,0,-1
10350,0,1,8,68,0,1,0,-1
10351,0,1,8,69,0,2,0,-1
10352,0,1,8,70,0,2,0,-1
10353,0,1,8,71,0,1,0,-1
10354,0,1,8,72,0,1,0,-1
10355,0,1,8,73,0,1,0,-1
10356,0,1,8,74,0,2,0,-1
10357,0,1,8,75,0,1,0,-1
10358,0,1,8,76,0,2,0,-1
10359,0,1,8,77,0,2,0,-1
10360,0,1,8,78,0,1,0,-1
10361,0,1,8,79,0,1,0,-1
10362,0,1,8,80,0,2,0,-1
10363,0,1,8,81,0,1,0,-1
10364,0,1,8,82,0,2,0,-1
10365,0,1,8,83,0,1,0,-1
10366,0,1,8,84,0,2,0,-1
10367,0,1,8,85,0,1,0,-1
10368,0,1,8,86,0,1,0,-1
10369,0,1,8,87,0,2,0,-1
10370,0,1,8,88,0,1,0,-1
10371,0,1,8,89,0,1,0,-1
10372,0,1,8,90,0,2,0,-1
10373,0,1,8,91,0,2,0,-1
10374,0,1,8,92,0,2,0,-1
10375,0,1,8,93,0,1,0,-1
10376,0,1,8,94,0,1,0,-1
10377,0,1,8,95,0,2,0,-1
10378,0,1,8,96,0,1,0,-1
10379,0,1,8,97,0,1,0,-1
10380,0,1,8,98,0,2,0,-1
10381,0,1,8,99,0,2,0,-1
10382,0,1,8,100,0,1,0,-1
10383,0,1,8,101,0,2,0,-1
10384,0,1,8,102,0,1,0,-1
10385,0,1,8,103,0,1,0,-1
10386,0,1,8,104,0,1,0,-1
10387,0,1,8,105,0,2,0,-1
10388,0,1,8,106,0,2,0,-1
10389,0,1,8,107,0,1,0,-1
10390,0,1,8,108,0,2,0,-1
10391,0,1,8,109,0,1,0,-1
10392,0,1,8,110,0,2,0,-1
10393,0,1,8,111,0,1,0,-1
10394,0,1,8,112,0,2,0,-1
10395,0,1,8,113,0,2,0,-1
10396,0,1,8,114,0,1,0,-1
10397,0,1,8,115,0,1,0,-1
10398,0,1,8,116,0,2,0,-1
10399,0,1,8,117,0,1,0,-1
10400,0,1,8,118,0,2,0,-1
10401,0,1,8,119,0,1,0,-1
10402,0,1,8,120,0,2,0,-1
10403,0,1,8,121,0,2,0,-1
10404,0,1,8,122,0,1,0,-1
10405,0,1,8,123,0,1,0,-1
10406,0,1,8,124,0,1,0,-1
10407,0,1,8,125,0,2,0,-1
10408,0,1,8,126,0,1,0,-1
10409,0,1,8,127,0,2,0,-1
10410,0,1,8,128,0,2,0,-1
10411,0,1,8,129,0,1,0,-1
10412,0,1,8,130,0,1,0,-1
10413,0,1,8,131,0,2,0,-1
10414,0,1,8,132,0,1,0,-1
10415,0,1,8,133,0,2,0,-1
10416,0,1,8,134,0,1,0,-1
10417,0,1,8,135,0,2,0,-1
10418,0,1,8,136,0,1,0,-1
10419,0,1,8,137,0,1,0,-1
10420,0,1,8,138,0,2,0,-1
10421,0,1,8,139,0,1,0,-1
10422,0,1,8,140,0,2,0,-1
10423,0,1,8,141,0,1,0,-1
10424,0,1,8,142,0,2,0,-1
10425,0,1,8,143,0,2,0,-1
10426,0,1,8,144,0,1,0,-1
10427,0,1,8,145,0,1,0,-1
10428,0,1,8,146,0,2,0,-1
10429,0,1,8,147,0,1,0,-1
10430,0,1,8,148,0,2,0,-1
10431,0,1,8,149,0,1,0,-1
10432,0,1,8,150,0,2,0,-1
10433,0,1,8,151,0,1,0,-1
10434,0,1,8,152,0,2,0,-1
10435,0,1,8,153,0,1,0,-1
10436,0,1,8,154,0,1,0,-1
10437,0,1,8,155,0,1,0,-1
10438,0,1,8,156,0,2,0,-1
10439,0,1,8,157,0,2,0,-1
10440,0,1,8,158,0,1,0,-1
10441,0,1,8,159,0,2,0,-1
10442,0,1,8,160,0,1,0,-1
10443,0,1,8,161,0,2,0,-1
10444,0,1,8,162,0,1,0,-1
10445,0,1,8,163,0,1,0,-1
10446,0,1,8,164,0,2,0,-1
10447,0,1,8,165,0,2,0,-1
10448,0,1,8,166,0,1,0,-1
10449,0,1,8,167,0,2,0,-1
10450,0,1,8,168,0,1,0,-1
10451,0,1,8,169,0,1,0,-1
10452,0,1,8,170,0,1,0,-1
10453,0,1,8,171,0,2,0,-1
10454,0,1,8,172,0,2,0,-1
10455,0,1,8,173,0,1,0,-1
10456,0,1,8,174,0,2,0,-1
10457,0,1,8,175,0,1,0,-1
10458,0,1,8,176,0,2,0,-1
10459,0,1,8,177,0,1,0,-1
10460,0,1,8,178,0,2,0,-1
10461,0,1,8,179,0,2,0,-1
10462,0,1,8,180,0,1,0,-1
10463,0,1,8,181,0,1,0,-1
10464,0,1,8,182,0,2,0,-1
10465,0,1,8,183,0,1,0,-1
10466,0,1,8,184,0,2,0,-1
10467,0,1,8,185,0,1,0,-1
10468,0,1,8,186,0,2,0,-1
10469,0,1,8,187,0,1,0,-1
10470,0,1,8,188,0,1,0,-1
10471,0,1,8,189,0,2,0,-1
10472,0,1,8,190,0,1,0,-1
10473,0,1,8,191,0,2,0,-1
10474,0,1,8,192,0,1,0,-1
10475,0,1,8,193,0,2,0,-1
10476,0,1,8,194,0,2,0,-1
10477,0,1,8,195,0,1,0,-1
10478,0,1,8,196,0,1,0,-1
10479,0,1,8,197,0,2,0,-1
10480,0,1,8,198,0,1,0,-1
10481,0,1,8,199,0,2,0,-1
10482,0,1,8,200,0,1,0,-1
10483,0,1,8,201,0,2,0,-1
10484,0,1,8,202,0,1,0,-1
10485,0,1,8,203,0,1,0,-1
10486,0,1,8,204,0,2,0,-1
10487,0,1,8,205,0,1,0,-1
10488,0,1,8,206,0,1,0,-1
10489,0,1,8,207,0,2,0,-1
10490,0,1,8,208,0,2,0,-1
10491,0,1,8,209,0,1,0,-1
10492,0,1,8,210,0,2,0,-1
10493,0,1,8,211,0,1,0,-1
10494,0,1,8,212,0,2,0,-1
10495,0,1,8,213,0,1,0,-1
10496,0,1,8,214,0,1,0,-1
10497,0,1,8,215,0,2,0,-1
10498,0,1,8,216,0,2,0,-1
10499,0,1,8,217,0,1,0,-1
10500,0,1,8,218,0,2,0,-1
10501,0,1,8,219,0,1,0,-1
10502,0,1,9,1,0,2,0,-1
10503,0,1,9,2,0,2,0,-1
10504,0,1,9,3,0,2,0,-1
10505,0,1,9,4,0,2,0,-1
10506,0,1,9,5,0,2,0,-1
10507,0,1,9,6,0,2,0,-1
10508,0,1,9,7,0,2,0,-1
10509,0,1,9,8,0,2,0,-1
10510,0,1,9,9,0,2,0,-1
10511,0,1,9,10,0,2,0,-1
10512,0,1,9,11,0,2,0,-1
10513,0,1,9,12,0,2,0,-1
10514,0,1,9,13,0,2,0,-1
10515,0,1,9,14,0,2,0,-1
10516,0,1,9,15,0,2,0,-1
10517,0,1,9,16,0,2,0,-1
10518,0,1,9,17,0,2,0,-1
10519,0,1,9,18,0,1,0,-1
10520,0,1,9,19,0,2,0,-1
10521,0,1,9,20,0,2,0,-1
10522,0,1,9,21,0,2,0,-1
10523,0,1,9,22,0,2,0,-1
10524,0,1,9,23,0,2,0,-1
10525,0,1,9,24,0,2,0,-1
10526,0,1,9,25,0,2,0,-1
10527,0,1,9,26,0,2,0,-1
10528,0,1,9,27,0,2,0,-1
10529,0,1,9,28,0,2,0,-1
10530,0,1,9,29,0,2,0,-1
10531,0,1,9,30,0,2,0,-1
10532,0,1,9,31,0,2,0,-1
10533,0,1,9,32,0,2,0,-1
10534,0,1,9,33,0,2,0,-1
10535,0,1,9,34,0,2,0,-1
10536,0,1,9,35,0,2,0,-1
10537,0,1,9,36,0,2,0,-1
10538,0,1,9,37,0,2,0,-1
10539,0,1,9,38,0,2,0,-1
10540,0,1,9,39,0,2,0,-1
10541,0,1,9,40,0,2,0,-1
10542,0,1,9,41,0,2,0,-1
10543,0,1,9,42,0,2,0,-1
10544,0,1,9,43,0,2,0,-1
10545,0,1,9,44,0,2,0,-1
10546,0,1,9,45,0,2,0,-1
10547,0,1,9,46,0,2,0,-1
10548,0,1,9,47,0,2,0,-1
10549,0,1,9,48,0,2,0,-1
10550,0,1,9,49,0,2,0,-1
10551,0,1,9,50,0,2,0,-1
10552,0,1,9,51,0,2,0,-1
10553,0,1,9,52,0,2,0,-1
10554,0,1,9,53,0,2,0,-1
10555,0,1,9,54,0,2,0,-1
10556,0,1,9,55,0,2,0,-1
10557,0,1,9,56,0,2,0,-1
10558,0,1,9,57,0,2,0,-1
10559,0,1,9,58,0,2,0,-1
10560,0,1,9,59,0,2,0,-1
10561,0,1,9,60,0,2,0,-1
10562,0,1,9,61,0,2,0,-1
10563,0,1,9,62,0,2,0,-1
10564,0,1,9,63,0,2,0,-1
10565,0,1,9,64,0,2,0,-1
10566,0,1,9,65,0,2,0,-1
10567,0,1,9,66,0,2,0,-1
10568,0,1,9,67,0,2,0,-1
10569,0,1,9,68,0,2,0,-1
10570,0,1,9,69,0,2,0,-1
10571,0,1,9,70,0,2,0,-1
10572,0,1,9,71,0,2,0,-1
10573,0,1,9,72,0,2,0,-1
10574,0,1,9,73,0,2,0,-1
10575,0,1,9,74,0,2,0,-1
10576,0,1,9,75,0,2,0,-1
10577,0,1,9,76,0,2,0,-1
10578,0,1,9,77,0,2,0,-1
10579,0,1,9,78,0,2,0,-1
10580,0,1,9,79,0,2,0,-1
10581,0,1,9,80,0,2,0,-1
10582,0,1,9,81,0,2,0,-1
10583,0,1,9,82,0,2,0,-1
10584,0,1,9,83,0,2,0,-1
10585,0,1,9,84,0,2,0,-1
10586,0,1,9,85,0,2,0,-1
10587,0,1,9,86,0,2,0,-1
10588,0,1,9,87,0,2,0,-1
10589,0,1,9,88,0,2,0,-1
10590,0,1,9,89,0,2,0,-1
10591,0,1,9,90,0,2,0,-1
10592,0,1,9,91,0,2,0,-1
10593,0,1,9,92,0,2,0,-1
10594,0,1,9,93,0,2,0,-1
10595,0,1,9,94,0,2,0,-1
10596,0,1,9,95,0,2,0,-1
10597,0,1,9,96,0,2,0,-1
10598,0,1,9,97,0,2,0,-1
10599,0,1,9,98,0,2,0,-1
10600,0,1,9,99,0,2,0,-1
10601,0,1,9,100,0,2,0,-1
10602,0,1,9,101,0,2,0,-1
10603,0,1,9,102,0,2,0,-1
10604,0,1,9,103,0,2,0,-1
10605,0,1,9,104,0,2,0,-1
10606,0,1,9,105,0,2,0,-1
10607,0,1,9,106,0,2,0,-1
10608,0,1,9,107,0,2,0,-1
10609,0,1,9,108,0,2,0,-1
10610,0,1,9,109,0,2,0,-1
10611,0,1,9,110,0,2,0,-1
10612,0,1,9,111,0,2,0,-1
10613,0,1,9,112,0,2,0,-1
10614,0,1,9,113,0,2,0,-1
10615,0,1,9,114,0,2,0,-1
10616,0,1,9,115,0,2,0,-1
10617,0,1,9,116,0,2,0,-1
10618,0,1,9,117,0,2,0,-1
10619,0,1,9,118,0,2,0,-1
10620,0,1,9,119,0,2,0,-1
10621,0,1,9,120,0,2,0,-1
10622,0,1,9,121,0,2,0,-1
10623,0,1,9,122,0,2,0,-1
10624,0,1,9,123,0,2,0,-1
10625,0,1,9,124,0,2,0,-1
10626,0,1,9,125,0,2,0,-1
10627,0,1,9,126,0,2,0,-1
10628,0,1,9,127,0,2,0,-1
10629,0,1,9,128,0,2,0,-1
10630,0,1,9,129,0,2,0,-1
10631,0,1,9,130,0,2,0,-1
10632,0,1,9,131,0,2,0,-1
10633,0,1,9,132,0,2,0,-1
10634,0,1,9,133,0,2,0,-1
10635,0,1,9,134,0,2,0,-1
10636,0,1,9,135,0,2,0,-1
10637,0,1,9,136,0,2,0,-1
10638,0,1,9,137,0,2,0,-1
10639,0,1,9,138,0,2,0,-1
10640,0,1,9,139,0,2,0,-1
10641,0,1,9,140,0,2,0,-1
10642,0,1,9,141,0,2,0,-1
10643,0,1,9,142,0,2,0,-1
10644,0,1,9,143,0,2,0,-1
10645,0,1,9,144,0,2,0,-1
10646,0,1,9,145,0,2,0,-1
10647,0,1,9,146,0,2,0,-1
10648,0,1,9,147,0,2,0,-1
10649,0,1,9,148,0,2,0,-1
10650,0,1,9,149,0,2,0,-1
10651,0,1,9,150,0,2,0,-1
10652,0,1,9,151,0,2,0,-1
10653,0,1,9,152,0,2,0,-1
10654,0,1,9,153,0,2,0,-1
10655,0,1,9,154,0,2,0,-1
10656,0,1,9,155,0,2,0,-1
10657,0,1,9,156,0,2,0,-1
10658,0,1,9,157,0,2,0,-1
10659,0,1,9,158,0,2,0,-1
10660,0,1,9,159,0,2,0,-1
10661,0,1,9,160,0,2,0,-1
10662,0,1,9,161,0,2,0,-1
10663,0,1,9,162,0,2,0,-1
10664,0,1,9,163,0,2,0,-1
10665,0,1,9,164,0,2,0,-1
10666,0,1,9,165,0,2,0,-1
10667,0,1,9,166,0,2,0,-1
10668,0,1,9,167,0,2,0,-1
10669,0,1,9,168,0,2,0,-1
10670,0,1,9,169,0,2,0,-1
10671,0,1,9,170,0,2,0,-1
10672,0,1,9,171,0,2,0,-1
10673,0,1,9,172,0,2,0,-1
10674,0,1,9,173,0,2,0,-1
10675,0,1,9,174,0,2,0,-1
10676,0,1,9,175,0,2,0,-1
10677,0,1,9,176,0,2,0,-1
10678,0,1,9,177,0,2,0,-1
10679,0,1,9,178,0,2,0,-1
10680,0,1,9,179,0,2,0,-1
10681,0,1,9,180,0,2,0,-1
10682,0,1,9,181,0,2,0,-1
10683,0,1,9,182,0,2,0,-1
10684,0,1,9,183,0,2,0,-1
10685,0,1,9,184,0,2,0,-1
10686,0,1,9,185,0,2,0,-1
10687,0,1,9,186,0,2,0,-1
10688,0,1,9,187,0,2,0,-1
10689,0,1,9,188,0,2,0,-1
10690,0,1,9,189,0,2,0,-1
10691,0,1,9,190,0,2,0,-1
10692,0,1,9,191,0,2,0,-1
10693,0,1,9,192,0,2,0,-1
10694,0,1,9,193,0,2,0,-1
10695,0,1,9,194,0,2,0,-1
10696,0,1,9,195,0,2,0,-1
10697,0,1,9,196,0,2,0,-1
10698,0,1,9,197,0,2,0,-1
10699,0,1,9,198,0,2,0,-1
10700,0,1,9,199,0,2,0,-1
10701,0,1,9,200,0,2,0,-1
10702,0,1,9,201,0,2,0,-1
10703,0,1,9,202,0,2,0,-1
10704,0,1,9,203,0,2,0,-1
10705,0,1,9,204,0,2,0,-1
10706,0,1,9,205,0,2,0,-1
10707,0,1,9,206,0,2,0,-1
10708,0,1,9,207,0,2,0,-1
10709,0,1,9,208,0,2,0,-1
10710,0,1,9,209,0,2,0,-1
10711,0,1,9,210,0,2,0,-1
10712,0,1,9,211,0,2,0,-1
10713,0,1,9,212,0,2,0,-1
10714,0,1,9,213,0,2,0,-1
10715,0,1,9,214,0,2,0,-1
10716,0,1,9,215,0,2,0,-1
10717,0,1,9,216,0,2,0,-1
10718,0,1,9,217,0,2,0,-1
10719,0,1,9,218,0,2,0,-1
10720,0,1,9,219,0,2,0,-1
10721,0,1,10,1,0,1,0,-1
10722,0,1,10,2,0,1,0,-1
10723,0,1,10,3,0,2,0,-1
10724,0,1,10,4,0,2,0,-1
10725,0,1,10,5,0,1,0,-1
10726,0,1,10,6,0,1,0,-1
10727,0,1,10,7,0,2,0,-1
10728,0,1,10,8,0,1,0,-1
10729,0,1,10,9,0,2,0,-1
10730,0,1,10,10,0,1,0,-1
10731,0,1,10,11,0,2,0,-1
